source,n_elements,doping_concentration,name,termination,space_group,doping_level,volume_fraction,weight_percent,lattice_c,temperature,reinforcement,matrix,layers,material_id,molecular_weight,deposition_method,type,lattice_b,pdi,formula,composition,lattice_a,thickness_nm,dopant,substrate
Systematic_Generation,,,ZnO,,P63/mmc,,,,12.305,,,,,BIN_000172,,,Binary_Oxide,9.618,,ZnO,Zn:O = 1:1,7.446,,,
Systematic_Generation,,,Zn2O,,P63/mmc,,,,13.014,,,,,BIN_000173,,,Binary_Oxide,6.696,,Zn2O,Zn:O = 2:1,9.427,,,
Systematic_Generation,,,ZnO2,,P21/c,,,,5.237,,,,,BIN_000174,,,Binary_Oxide,3.868,,ZnO2,Zn:O = 1:2,8.745,,,
Systematic_Generation,,,Zn2O3,,Fm-3m,,,,14.546,,,,,BIN_000175,,,Binary_Oxide,7.025,,Zn2O3,Zn:O = 2:3,7.913,,,
Systematic_Generation,,,ZnO3,,Pnma,,,,7.872,,,,,BIN_000176,,,Binary_Oxide,4.037,,ZnO3,Zn:O = 1:3,6.731,,,
Systematic_Generation,,,Zn3O2,,P63/mmc,,,,4.308,,,,,BIN_000177,,,Binary_Oxide,8.107,,Zn3O2,Zn:O = 3:2,4.265,,,
Systematic_Generation,,,Zn3O4,,P21/c,,,,9.772,,,,,BIN_000178,,,Binary_Oxide,4.072,,Zn3O4,Zn:O = 3:4,6.585,,,
Systematic_Generation,,,Zn2O5,,P63/mmc,,,,14.733,,,,,BIN_000179,,,Binary_Oxide,8.248,,Zn2O5,Zn:O = 2:5,9.694,,,
Systematic_Generation,,,ZnO4,,Fm-3m,,,,11.19,,,,,BIN_000180,,,Binary_Oxide,8.613,,ZnO4,Zn:O = 1:4,6.408,,,
Systematic_Generation,,,YO,,P63/mmc,,,,11.762,,,,,BIN_000181,,,Binary_Oxide,9.752,,YO,Y:O = 1:1,8.915,,,
Systematic_Generation,,,Y2O,,Fm-3m,,,,11.309,,,,,BIN_000182,,,Binary_Oxide,6.365,,Y2O,Y:O = 2:1,4.339,,,
Systematic_Generation,,,YO2,,Pnma,,,,4.606,,,,,BIN_000183,,,Binary_Oxide,7.074,,YO2,Y:O = 1:2,9.174,,,
Systematic_Generation,,,Y2O3,,Fm-3m,,,,14.894,,,,,BIN_000184,,,Binary_Oxide,3.114,,Y2O3,Y:O = 2:3,3.407,,,
Systematic_Generation,,,YO3,,Fm-3m,,,,6.08,,,,,BIN_000185,,,Binary_Oxide,8.869,,YO3,Y:O = 1:3,4.507,,,
Systematic_Generation,,,Y3O2,,P21/c,,,,8.604,,,,,BIN_000186,,,Binary_Oxide,3.38,,Y3O2,Y:O = 3:2,5.478,,,
Systematic_Generation,,,Y3O4,,P63/mmc,,,,13.858,,,,,BIN_000187,,,Binary_Oxide,8.451,,Y3O4,Y:O = 3:4,9.113,,,
Systematic_Generation,,,Y2O5,,R-3m,,,,13.09,,,,,BIN_000188,,,Binary_Oxide,4.174,,Y2O5,Y:O = 2:5,4.784,,,
Systematic_Generation,,,YO4,,R-3m,,,,3.64,,,,,BIN_000189,,,Binary_Oxide,9.963,,YO4,Y:O = 1:4,4.728,,,
Systematic_Generation,,,ZrO,,Pnma,,,,4.103,,,,,BIN_000190,,,Binary_Oxide,7.484,,ZrO,Zr:O = 1:1,8.45,,,
Systematic_Generation,,,Zr2O,,Fm-3m,,,,3.513,,,,,BIN_000191,,,Binary_Oxide,9.346,,Zr2O,Zr:O = 2:1,6.427,,,
Systematic_Generation,,,ZrO2,,Fm-3m,,,,3.266,,,,,BIN_000192,,,Binary_Oxide,4.741,,ZrO2,Zr:O = 1:2,8.499,,,
Systematic_Generation,,,Zr2O3,,Pnma,,,,7.668,,,,,BIN_000193,,,Binary_Oxide,4.001,,Zr2O3,Zr:O = 2:3,7.166,,,
Systematic_Generation,,,ZrO3,,Fm-3m,,,,6.57,,,,,BIN_000194,,,Binary_Oxide,9.267,,ZrO3,Zr:O = 1:3,6.583,,,
Systematic_Generation,,,Zr3O2,,P21/c,,,,4.622,,,,,BIN_000195,,,Binary_Oxide,4.205,,Zr3O2,Zr:O = 3:2,6.563,,,
Systematic_Generation,,,Zr3O4,,P63/mmc,,,,10.05,,,,,BIN_000196,,,Binary_Oxide,6.464,,Zr3O4,Zr:O = 3:4,3.783,,,
Systematic_Generation,,,Zr2O5,,R-3m,,,,11.19,,,,,BIN_000197,,,Binary_Oxide,9.335,,Zr2O5,Zr:O = 2:5,7.516,,,
Systematic_Generation,,,ZrO4,,Fm-3m,,,,13.974,,,,,BIN_000198,,,Binary_Oxide,8.703,,ZrO4,Zr:O = 1:4,7.498,,,
Systematic_Generation,,,NbO,,R-3m,,,,13.994,,,,,BIN_000199,,,Binary_Oxide,8.814,,NbO,Nb:O = 1:1,4.492,,,
Systematic_Generation,,,Nb2O,,R-3m,,,,3.262,,,,,BIN_000200,,,Binary_Oxide,9.753,,Nb2O,Nb:O = 2:1,7.824,,,
Systematic_Generation,,,NbO2,,P63/mmc,,,,8.606,,,,,BIN_000201,,,Binary_Oxide,5.855,,NbO2,Nb:O = 1:2,5.281,,,
Systematic_Generation,,,Nb2O3,,P63/mmc,,,,5.721,,,,,BIN_000202,,,Binary_Oxide,5.758,,Nb2O3,Nb:O = 2:3,3.566,,,
Systematic_Generation,,,NbO3,,P63/mmc,,,,4.641,,,,,BIN_000203,,,Binary_Oxide,7.326,,NbO3,Nb:O = 1:3,4.379,,,
Systematic_Generation,,,Nb3O2,,R-3m,,,,8.901,,,,,BIN_000204,,,Binary_Oxide,5.297,,Nb3O2,Nb:O = 3:2,3.562,,,
Systematic_Generation,,,Nb3O4,,P63/mmc,,,,10.628,,,,,BIN_000205,,,Binary_Oxide,7.052,,Nb3O4,Nb:O = 3:4,4.06,,,
Systematic_Generation,,,Nb2O5,,R-3m,,,,10.151,,,,,BIN_000206,,,Binary_Oxide,9.637,,Nb2O5,Nb:O = 2:5,8.178,,,
Systematic_Generation,,,NbO4,,R-3m,,,,11.886,,,,,BIN_000207,,,Binary_Oxide,6.322,,NbO4,Nb:O = 1:4,9.214,,,
Systematic_Generation,,,MoO,,P21/c,,,,8.983,,,,,BIN_000208,,,Binary_Oxide,7.571,,MoO,Mo:O = 1:1,7.537,,,
Systematic_Generation,,,Mo2O,,R-3m,,,,13.798,,,,,BIN_000209,,,Binary_Oxide,9.31,,Mo2O,Mo:O = 2:1,5.0,,,
Systematic_Generation,,,MoO2,,Pnma,,,,13.042,,,,,BIN_000210,,,Binary_Oxide,7.592,,MoO2,Mo:O = 1:2,3.16,,,
Systematic_Generation,,,Mo2O3,,P21/c,,,,11.736,,,,,BIN_000211,,,Binary_Oxide,7.413,,Mo2O3,Mo:O = 2:3,4.501,,,
Systematic_Generation,,,MoO3,,Pnma,,,,5.026,,,,,BIN_000212,,,Binary_Oxide,9.558,,MoO3,Mo:O = 1:3,6.187,,,
Systematic_Generation,,,Mo3O2,,R-3m,,,,3.801,,,,,BIN_000213,,,Binary_Oxide,7.814,,Mo3O2,Mo:O = 3:2,4.549,,,
Systematic_Generation,,,Mo3O4,,P21/c,,,,6.864,,,,,BIN_000214,,,Binary_Oxide,8.838,,Mo3O4,Mo:O = 3:4,3.534,,,
Systematic_Generation,,,Mo2O5,,Pnma,,,,13.066,,,,,BIN_000215,,,Binary_Oxide,4.211,,Mo2O5,Mo:O = 2:5,3.066,,,
Systematic_Generation,,,MoO4,,Fm-3m,,,,4.541,,,,,BIN_000216,,,Binary_Oxide,5.534,,MoO4,Mo:O = 1:4,9.697,,,
Systematic_Generation,,,TcO,,P21/c,,,,14.291,,,,,BIN_000217,,,Binary_Oxide,3.055,,TcO,Tc:O = 1:1,7.937,,,
Systematic_Generation,,,Tc2O,,P21/c,,,,9.191,,,,,BIN_000218,,,Binary_Oxide,9.859,,Tc2O,Tc:O = 2:1,7.976,,,
Systematic_Generation,,,TcO2,,Pnma,,,,11.451,,,,,BIN_000219,,,Binary_Oxide,7.111,,TcO2,Tc:O = 1:2,3.015,,,
Systematic_Generation,,,Tc2O3,,P63/mmc,,,,11.104,,,,,BIN_000220,,,Binary_Oxide,3.222,,Tc2O3,Tc:O = 2:3,9.076,,,
Systematic_Generation,,,TcO3,,R-3m,,,,9.573,,,,,BIN_000221,,,Binary_Oxide,4.164,,TcO3,Tc:O = 1:3,9.767,,,
Systematic_Generation,,,Tc3O2,,Fm-3m,,,,6.883,,,,,BIN_000222,,,Binary_Oxide,5.833,,Tc3O2,Tc:O = 3:2,9.391,,,
Systematic_Generation,,,Tc3O4,,P21/c,,,,13.174,,,,,BIN_000223,,,Binary_Oxide,8.179,,Tc3O4,Tc:O = 3:4,3.224,,,
Systematic_Generation,,,Tc2O5,,R-3m,,,,10.963,,,,,BIN_000224,,,Binary_Oxide,8.184,,Tc2O5,Tc:O = 2:5,3.223,,,
Systematic_Generation,,,TcO4,,Pnma,,,,10.808,,,,,BIN_000225,,,Binary_Oxide,4.748,,TcO4,Tc:O = 1:4,3.34,,,
Systematic_Generation,,,RuO,,P21/c,,,,10.631,,,,,BIN_000226,,,Binary_Oxide,7.612,,RuO,Ru:O = 1:1,3.008,,,
Systematic_Generation,,,Ru2O,,Pnma,,,,4.577,,,,,BIN_000227,,,Binary_Oxide,8.288,,Ru2O,Ru:O = 2:1,4.766,,,
Systematic_Generation,,,RuO2,,Pnma,,,,4.173,,,,,BIN_000228,,,Binary_Oxide,4.913,,RuO2,Ru:O = 1:2,4.753,,,
Systematic_Generation,,,Ru2O3,,P63/mmc,,,,9.628,,,,,BIN_000229,,,Binary_Oxide,4.59,,Ru2O3,Ru:O = 2:3,3.731,,,
Systematic_Generation,,,RuO3,,P21/c,,,,10.267,,,,,BIN_000230,,,Binary_Oxide,8.687,,RuO3,Ru:O = 1:3,3.244,,,
Systematic_Generation,,,Ru3O2,,Fm-3m,,,,14.03,,,,,BIN_000231,,,Binary_Oxide,4.827,,Ru3O2,Ru:O = 3:2,7.15,,,
Systematic_Generation,,,Ru3O4,,Fm-3m,,,,14.734,,,,,BIN_000232,,,Binary_Oxide,4.093,,Ru3O4,Ru:O = 3:4,9.534,,,
Systematic_Generation,,,Ru2O5,,P63/mmc,,,,13.05,,,,,BIN_000233,,,Binary_Oxide,3.638,,Ru2O5,Ru:O = 2:5,3.084,,,
Systematic_Generation,,,RuO4,,R-3m,,,,14.561,,,,,BIN_000234,,,Binary_Oxide,8.765,,RuO4,Ru:O = 1:4,9.09,,,
Systematic_Generation,,,RhO,,R-3m,,,,8.669,,,,,BIN_000235,,,Binary_Oxide,4.218,,RhO,Rh:O = 1:1,3.488,,,
Systematic_Generation,,,Rh2O,,Fm-3m,,,,4.109,,,,,BIN_000236,,,Binary_Oxide,5.652,,Rh2O,Rh:O = 2:1,4.311,,,
Systematic_Generation,,,RhO2,,P63/mmc,,,,12.631,,,,,BIN_000237,,,Binary_Oxide,9.836,,RhO2,Rh:O = 1:2,9.671,,,
Systematic_Generation,,,Rh2O3,,Pnma,,,,5.948,,,,,BIN_000238,,,Binary_Oxide,5.466,,Rh2O3,Rh:O = 2:3,7.427,,,
Systematic_Generation,,,RhO3,,Pnma,,,,4.534,,,,,BIN_000239,,,Binary_Oxide,4.227,,RhO3,Rh:O = 1:3,3.697,,,
Systematic_Generation,,,Rh3O2,,Pnma,,,,5.552,,,,,BIN_000240,,,Binary_Oxide,5.292,,Rh3O2,Rh:O = 3:2,6.251,,,
Systematic_Generation,,,Rh3O4,,P21/c,,,,5.72,,,,,BIN_000241,,,Binary_Oxide,9.412,,Rh3O4,Rh:O = 3:4,6.578,,,
Systematic_Generation,,,Rh2O5,,Pnma,,,,14.704,,,,,BIN_000242,,,Binary_Oxide,4.415,,Rh2O5,Rh:O = 2:5,5.3,,,
Systematic_Generation,,,RhO4,,P21/c,,,,6.917,,,,,BIN_000243,,,Binary_Oxide,7.226,,RhO4,Rh:O = 1:4,7.667,,,
Systematic_Generation,,,PdO,,Fm-3m,,,,8.942,,,,,BIN_000244,,,Binary_Oxide,7.291,,PdO,Pd:O = 1:1,9.768,,,
Systematic_Generation,,,Pd2O,,P21/c,,,,14.069,,,,,BIN_000245,,,Binary_Oxide,9.77,,Pd2O,Pd:O = 2:1,3.416,,,
Systematic_Generation,,,PdO2,,P21/c,,,,6.55,,,,,BIN_000246,,,Binary_Oxide,7.653,,PdO2,Pd:O = 1:2,6.669,,,
Systematic_Generation,,,Pd2O3,,Pnma,,,,13.463,,,,,BIN_000247,,,Binary_Oxide,4.931,,Pd2O3,Pd:O = 2:3,9.624,,,
Systematic_Generation,,,PdO3,,R-3m,,,,11.324,,,,,BIN_000248,,,Binary_Oxide,3.093,,PdO3,Pd:O = 1:3,6.251,,,
Systematic_Generation,,,Pd3O2,,Pnma,,,,12.376,,,,,BIN_000249,,,Binary_Oxide,8.395,,Pd3O2,Pd:O = 3:2,4.843,,,
Systematic_Generation,,,Pd3O4,,Pnma,,,,14.905,,,,,BIN_000250,,,Binary_Oxide,9.139,,Pd3O4,Pd:O = 3:4,8.923,,,
Systematic_Generation,,,Pd2O5,,R-3m,,,,3.34,,,,,BIN_000251,,,Binary_Oxide,7.806,,Pd2O5,Pd:O = 2:5,7.348,,,
Systematic_Generation,,,PdO4,,R-3m,,,,8.26,,,,,BIN_000252,,,Binary_Oxide,6.877,,PdO4,Pd:O = 1:4,6.41,,,
Systematic_Generation,,,AgO,,P21/c,,,,14.119,,,,,BIN_000253,,,Binary_Oxide,8.961,,AgO,Ag:O = 1:1,5.804,,,
Systematic_Generation,,,Ag2O,,Pnma,,,,13.953,,,,,BIN_000254,,,Binary_Oxide,9.345,,Ag2O,Ag:O = 2:1,9.801,,,
Systematic_Generation,,,AgO2,,Fm-3m,,,,5.129,,,,,BIN_000255,,,Binary_Oxide,5.541,,AgO2,Ag:O = 1:2,9.439,,,
Systematic_Generation,,,Ag2O3,,R-3m,,,,13.018,,,,,BIN_000256,,,Binary_Oxide,5.002,,Ag2O3,Ag:O = 2:3,3.203,,,
Systematic_Generation,,,AgO3,,P21/c,,,,5.762,,,,,BIN_000257,,,Binary_Oxide,4.44,,AgO3,Ag:O = 1:3,6.172,,,
Systematic_Generation,,,Ag3O2,,P63/mmc,,,,5.412,,,,,BIN_000258,,,Binary_Oxide,7.694,,Ag3O2,Ag:O = 3:2,9.905,,,
Systematic_Generation,,,Ag3O4,,Fm-3m,,,,7.675,,,,,BIN_000259,,,Binary_Oxide,7.117,,Ag3O4,Ag:O = 3:4,8.135,,,
Systematic_Generation,,,Ag2O5,,R-3m,,,,4.102,,,,,BIN_000260,,,Binary_Oxide,9.776,,Ag2O5,Ag:O = 2:5,5.252,,,
Systematic_Generation,,,AgO4,,Fm-3m,,,,5.807,,,,,BIN_000261,,,Binary_Oxide,9.556,,AgO4,Ag:O = 1:4,6.238,,,
Systematic_Generation,,,CdO,,R-3m,,,,9.186,,,,,BIN_000262,,,Binary_Oxide,6.553,,CdO,Cd:O = 1:1,7.637,,,
Systematic_Generation,,,Cd2O,,R-3m,,,,14.974,,,,,BIN_000263,,,Binary_Oxide,9.546,,Cd2O,Cd:O = 2:1,8.91,,,
Systematic_Generation,,,CdO2,,R-3m,,,,12.709,,,,,BIN_000264,,,Binary_Oxide,3.858,,CdO2,Cd:O = 1:2,8.226,,,
Systematic_Generation,,,Cd2O3,,R-3m,,,,4.357,,,,,BIN_000265,,,Binary_Oxide,8.566,,Cd2O3,Cd:O = 2:3,8.666,,,
Systematic_Generation,,,CdO3,,P63/mmc,,,,12.047,,,,,BIN_000266,,,Binary_Oxide,3.386,,CdO3,Cd:O = 1:3,5.18,,,
Systematic_Generation,,,Cd3O2,,R-3m,,,,11.234,,,,,BIN_000267,,,Binary_Oxide,5.649,,Cd3O2,Cd:O = 3:2,6.647,,,
Systematic_Generation,,,Cd3O4,,R-3m,,,,8.552,,,,,BIN_000268,,,Binary_Oxide,3.044,,Cd3O4,Cd:O = 3:4,9.404,,,
Systematic_Generation,,,Cd2O5,,Pnma,,,,13.177,,,,,BIN_000269,,,Binary_Oxide,9.77,,Cd2O5,Cd:O = 2:5,8.175,,,
Systematic_Generation,,,CdO4,,Pnma,,,,12.4,,,,,BIN_000270,,,Binary_Oxide,8.424,,CdO4,Cd:O = 1:4,3.149,,,
Systematic_Generation,,,LaO,,Pnma,,,,10.109,,,,,BIN_000271,,,Binary_Oxide,4.012,,LaO,La:O = 1:1,6.718,,,
Systematic_Generation,,,La2O,,Pnma,,,,7.963,,,,,BIN_000272,,,Binary_Oxide,9.657,,La2O,La:O = 2:1,5.786,,,
Systematic_Generation,,,LaO2,,Fm-3m,,,,11.479,,,,,BIN_000273,,,Binary_Oxide,3.262,,LaO2,La:O = 1:2,5.171,,,
Systematic_Generation,,,La2O3,,P63/mmc,,,,11.9,,,,,BIN_000274,,,Binary_Oxide,4.132,,La2O3,La:O = 2:3,7.819,,,
Systematic_Generation,,,LaO3,,Pnma,,,,14.558,,,,,BIN_000275,,,Binary_Oxide,5.235,,LaO3,La:O = 1:3,6.389,,,
Systematic_Generation,,,La3O2,,P21/c,,,,8.461,,,,,BIN_000276,,,Binary_Oxide,4.503,,La3O2,La:O = 3:2,5.165,,,
Systematic_Generation,,,La3O4,,Fm-3m,,,,11.225,,,,,BIN_000277,,,Binary_Oxide,4.323,,La3O4,La:O = 3:4,7.46,,,
Systematic_Generation,,,La2O5,,Fm-3m,,,,10.018,,,,,BIN_000278,,,Binary_Oxide,7.359,,La2O5,La:O = 2:5,9.587,,,
Systematic_Generation,,,LaO4,,Pnma,,,,4.907,,,,,BIN_000279,,,Binary_Oxide,5.407,,LaO4,La:O = 1:4,8.44,,,
Systematic_Generation,,,HfO,,Fm-3m,,,,4.019,,,,,BIN_000280,,,Binary_Oxide,6.442,,HfO,Hf:O = 1:1,4.317,,,
Systematic_Generation,,,Hf2O,,R-3m,,,,10.877,,,,,BIN_000281,,,Binary_Oxide,8.875,,Hf2O,Hf:O = 2:1,4.511,,,
Systematic_Generation,,,HfO2,,P21/c,,,,10.124,,,,,BIN_000282,,,Binary_Oxide,3.019,,HfO2,Hf:O = 1:2,4.084,,,
Systematic_Generation,,,Hf2O3,,Pnma,,,,8.238,,,,,BIN_000283,,,Binary_Oxide,9.887,,Hf2O3,Hf:O = 2:3,8.827,,,
Systematic_Generation,,,HfO3,,P21/c,,,,5.122,,,,,BIN_000284,,,Binary_Oxide,6.145,,HfO3,Hf:O = 1:3,4.007,,,
Systematic_Generation,,,Hf3O2,,P63/mmc,,,,4.969,,,,,BIN_000285,,,Binary_Oxide,4.059,,Hf3O2,Hf:O = 3:2,3.826,,,
Systematic_Generation,,,Hf3O4,,P63/mmc,,,,9.93,,,,,BIN_000286,,,Binary_Oxide,7.751,,Hf3O4,Hf:O = 3:4,7.667,,,
Systematic_Generation,,,Hf2O5,,Fm-3m,,,,10.452,,,,,BIN_000287,,,Binary_Oxide,6.355,,Hf2O5,Hf:O = 2:5,9.901,,,
Systematic_Generation,,,HfO4,,R-3m,,,,4.853,,,,,BIN_000288,,,Binary_Oxide,3.556,,HfO4,Hf:O = 1:4,8.411,,,
Systematic_Generation,,,TaO,,R-3m,,,,7.682,,,,,BIN_000289,,,Binary_Oxide,5.078,,TaO,Ta:O = 1:1,9.136,,,
Systematic_Generation,,,Ta2O,,R-3m,,,,9.164,,,,,BIN_000290,,,Binary_Oxide,6.349,,Ta2O,Ta:O = 2:1,4.427,,,
Systematic_Generation,,,TaO2,,Pnma,,,,11.629,,,,,BIN_000291,,,Binary_Oxide,4.455,,TaO2,Ta:O = 1:2,6.168,,,
Systematic_Generation,,,Ta2O3,,Fm-3m,,,,7.273,,,,,BIN_000292,,,Binary_Oxide,4.971,,Ta2O3,Ta:O = 2:3,3.346,,,
Systematic_Generation,,,TaO3,,R-3m,,,,12.198,,,,,BIN_000293,,,Binary_Oxide,4.854,,TaO3,Ta:O = 1:3,7.645,,,
Systematic_Generation,,,Ta3O2,,R-3m,,,,6.925,,,,,BIN_000294,,,Binary_Oxide,7.372,,Ta3O2,Ta:O = 3:2,9.026,,,
Systematic_Generation,,,Ta3O4,,Fm-3m,,,,3.961,,,,,BIN_000295,,,Binary_Oxide,4.259,,Ta3O4,Ta:O = 3:4,7.566,,,
Systematic_Generation,,,Ta2O5,,P63/mmc,,,,8.407,,,,,BIN_000296,,,Binary_Oxide,4.632,,Ta2O5,Ta:O = 2:5,9.032,,,
Systematic_Generation,,,TaO4,,P21/c,,,,3.76,,,,,BIN_000297,,,Binary_Oxide,4.251,,TaO4,Ta:O = 1:4,7.588,,,
Systematic_Generation,,,WO,,P63/mmc,,,,8.731,,,,,BIN_000298,,,Binary_Oxide,3.855,,WO,W:O = 1:1,6.606,,,
Systematic_Generation,,,W2O,,P63/mmc,,,,14.787,,,,,BIN_000299,,,Binary_Oxide,9.504,,W2O,W:O = 2:1,9.303,,,
Systematic_Generation,,,WO2,,P21/c,,,,8.929,,,,,BIN_000300,,,Binary_Oxide,9.448,,WO2,W:O = 1:2,4.62,,,
Systematic_Generation,,,W2O3,,P63/mmc,,,,12.832,,,,,BIN_000301,,,Binary_Oxide,4.586,,W2O3,W:O = 2:3,3.537,,,
Systematic_Generation,,,WO3,,R-3m,,,,4.722,,,,,BIN_000302,,,Binary_Oxide,3.202,,WO3,W:O = 1:3,5.425,,,
Systematic_Generation,,,W3O2,,Fm-3m,,,,12.873,,,,,BIN_000303,,,Binary_Oxide,6.107,,W3O2,W:O = 3:2,9.354,,,
Systematic_Generation,,,W3O4,,R-3m,,,,7.343,,,,,BIN_000304,,,Binary_Oxide,6.504,,W3O4,W:O = 3:4,4.525,,,
Systematic_Generation,,,W2O5,,R-3m,,,,14.139,,,,,BIN_000305,,,Binary_Oxide,6.83,,W2O5,W:O = 2:5,4.988,,,
Systematic_Generation,,,WO4,,R-3m,,,,12.651,,,,,BIN_000306,,,Binary_Oxide,7.48,,WO4,W:O = 1:4,6.645,,,
Systematic_Generation,,,ReO,,P21/c,,,,14.571,,,,,BIN_000307,,,Binary_Oxide,6.583,,ReO,Re:O = 1:1,5.341,,,
Systematic_Generation,,,Re2O,,P21/c,,,,7.759,,,,,BIN_000308,,,Binary_Oxide,9.229,,Re2O,Re:O = 2:1,7.521,,,
Systematic_Generation,,,ReO2,,Fm-3m,,,,12.403,,,,,BIN_000309,,,Binary_Oxide,3.689,,ReO2,Re:O = 1:2,3.544,,,
Systematic_Generation,,,Re2O3,,Fm-3m,,,,10.094,,,,,BIN_000310,,,Binary_Oxide,4.361,,Re2O3,Re:O = 2:3,5.612,,,
Systematic_Generation,,,ReO3,,P21/c,,,,7.026,,,,,BIN_000311,,,Binary_Oxide,3.634,,ReO3,Re:O = 1:3,8.408,,,
Systematic_Generation,,,Re3O2,,P63/mmc,,,,11.391,,,,,BIN_000312,,,Binary_Oxide,7.371,,Re3O2,Re:O = 3:2,9.27,,,
Systematic_Generation,,,Re3O4,,P21/c,,,,9.083,,,,,BIN_000313,,,Binary_Oxide,3.32,,Re3O4,Re:O = 3:4,8.848,,,
Systematic_Generation,,,Re2O5,,P21/c,,,,6.866,,,,,BIN_000314,,,Binary_Oxide,7.728,,Re2O5,Re:O = 2:5,7.314,,,
Systematic_Generation,,,ReO4,,P21/c,,,,12.424,,,,,BIN_000315,,,Binary_Oxide,6.971,,ReO4,Re:O = 1:4,7.678,,,
Systematic_Generation,,,OsO,,R-3m,,,,13.881,,,,,BIN_000316,,,Binary_Oxide,3.21,,OsO,Os:O = 1:1,8.584,,,
Systematic_Generation,,,Os2O,,Fm-3m,,,,5.723,,,,,BIN_000317,,,Binary_Oxide,9.114,,Os2O,Os:O = 2:1,9.782,,,
Systematic_Generation,,,OsO2,,R-3m,,,,14.857,,,,,BIN_000318,,,Binary_Oxide,9.483,,OsO2,Os:O = 1:2,7.493,,,
Systematic_Generation,,,Os2O3,,R-3m,,,,14.926,,,,,BIN_000319,,,Binary_Oxide,6.427,,Os2O3,Os:O = 2:3,4.504,,,
Systematic_Generation,,,OsO3,,Pnma,,,,12.839,,,,,BIN_000320,,,Binary_Oxide,8.2,,OsO3,Os:O = 1:3,9.538,,,
Systematic_Generation,,,Os3O2,,Fm-3m,,,,3.026,,,,,BIN_000321,,,Binary_Oxide,7.683,,Os3O2,Os:O = 3:2,7.333,,,
Systematic_Generation,,,Os3O4,,P63/mmc,,,,6.252,,,,,BIN_000322,,,Binary_Oxide,6.032,,Os3O4,Os:O = 3:4,7.109,,,
Systematic_Generation,,,Os2O5,,Fm-3m,,,,3.121,,,,,BIN_000323,,,Binary_Oxide,3.56,,Os2O5,Os:O = 2:5,4.57,,,
Systematic_Generation,,,OsO4,,Fm-3m,,,,13.711,,,,,BIN_000324,,,Binary_Oxide,5.568,,OsO4,Os:O = 1:4,5.047,,,
Systematic_Generation,,,IrO,,P63/mmc,,,,6.914,,,,,BIN_000325,,,Binary_Oxide,6.007,,IrO,Ir:O = 1:1,7.765,,,
Systematic_Generation,,,Ir2O,,P63/mmc,,,,13.132,,,,,BIN_000326,,,Binary_Oxide,8.947,,Ir2O,Ir:O = 2:1,5.676,,,
Systematic_Generation,,,IrO2,,Fm-3m,,,,9.967,,,,,BIN_000327,,,Binary_Oxide,3.678,,IrO2,Ir:O = 1:2,5.946,,,
Systematic_Generation,,,Ir2O3,,P21/c,,,,4.413,,,,,BIN_000328,,,Binary_Oxide,6.949,,Ir2O3,Ir:O = 2:3,3.389,,,
Systematic_Generation,,,IrO3,,P63/mmc,,,,4.89,,,,,BIN_000329,,,Binary_Oxide,7.85,,IrO3,Ir:O = 1:3,4.053,,,
Systematic_Generation,,,Ir3O2,,P63/mmc,,,,6.272,,,,,BIN_000330,,,Binary_Oxide,3.831,,Ir3O2,Ir:O = 3:2,6.237,,,
Systematic_Generation,,,Ir3O4,,R-3m,,,,6.773,,,,,BIN_000331,,,Binary_Oxide,4.847,,Ir3O4,Ir:O = 3:4,5.855,,,
Systematic_Generation,,,Ir2O5,,Pnma,,,,6.64,,,,,BIN_000332,,,Binary_Oxide,9.86,,Ir2O5,Ir:O = 2:5,7.486,,,
Systematic_Generation,,,IrO4,,Pnma,,,,5.845,,,,,BIN_000333,,,Binary_Oxide,8.928,,IrO4,Ir:O = 1:4,7.568,,,
Systematic_Generation,,,PtO,,P21/c,,,,6.649,,,,,BIN_000334,,,Binary_Oxide,9.0,,PtO,Pt:O = 1:1,3.607,,,
Systematic_Generation,,,Pt2O,,Pnma,,,,12.271,,,,,BIN_000335,,,Binary_Oxide,4.906,,Pt2O,Pt:O = 2:1,8.104,,,
Systematic_Generation,,,PtO2,,Pnma,,,,3.964,,,,,BIN_000336,,,Binary_Oxide,5.124,,PtO2,Pt:O = 1:2,8.119,,,
Systematic_Generation,,,Pt2O3,,P21/c,,,,12.623,,,,,BIN_000337,,,Binary_Oxide,7.409,,Pt2O3,Pt:O = 2:3,7.483,,,
Systematic_Generation,,,PtO3,,Pnma,,,,5.086,,,,,BIN_000338,,,Binary_Oxide,3.235,,PtO3,Pt:O = 1:3,3.492,,,
Systematic_Generation,,,Pt3O2,,Pnma,,,,14.767,,,,,BIN_000339,,,Binary_Oxide,8.288,,Pt3O2,Pt:O = 3:2,4.13,,,
Systematic_Generation,,,Pt3O4,,P63/mmc,,,,7.057,,,,,BIN_000340,,,Binary_Oxide,3.777,,Pt3O4,Pt:O = 3:4,9.537,,,
Systematic_Generation,,,Pt2O5,,R-3m,,,,12.037,,,,,BIN_000341,,,Binary_Oxide,4.082,,Pt2O5,Pt:O = 2:5,3.89,,,
Systematic_Generation,,,PtO4,,R-3m,,,,3.864,,,,,BIN_000342,,,Binary_Oxide,4.98,,PtO4,Pt:O = 1:4,8.186,,,
